FIT1_bacteria_bio2_cyp79b2b3_B_tech3	FIT1_bacteria_bio3_WT_B_tech1	FIT1_bacteria_bio1_WT_BF_tech1	FIT1_bacteria_bio1_WT_BF_tech4	FIT1_bacteria_bio1_cyp79b2b3_BO_tech5	FIT1_bacteria_bio3_cyp79b2b3_B_tech1	FIT1_bacteria_bio1_cyp79b2b3_BO_tech2	FIT1_bacteria_bio1_WT_B_tech2	FIT1_bacteria_bio3_cyp79b2b3_BF_tech4	FIT1_bacteria_bio3_cyp79b2b3_BF_tech3	FIT1_bacteria_bio3_WT_B_tech4	FIT1_bacteria_bio2_WT_BFO_tech1	FIT1_bacteria_bio3_soil_BFO_tech1	FIT1_bacteria_bio1_cyp79b2b3_BFO_tech2	FIT1_bacteria_bio3_WT_B_tech5	FIT1_bacteria_bio3_soil_B_tech2	FIT1_bacteria_bio2_soil_BF_tech2	FIT1_bacteria_bio1_soil_BO_tech1	FIT1_bacteria_bio1_cyp79b2b3_BFO_tech1	FIT1_bacteria_bio3_initial_initial_tech3	FIT1_bacteria_bio2_initial_initial_tech1	FIT1_bacteria_bio3_cyp79b2b3_B_tech5	FIT1_bacteria_bio1_WT_BF_tech3	FIT1_bacteria_bio2_cyp79b2b3_BF_tech3	FIT1_bacteria_bio2_WT_B_tech1	FIT1_bacteria_bio3_soil_BO_tech2	FIT1_bacteria_bio2_initial_initial_tech3	FIT1_bacteria_bio3_WT_BO_tech2	FIT1_bacteria_bio1_cyp79b2b3_BO_tech3	FIT1_bacteria_bio3_cyp79b2b3_BF_tech2	FIT1_bacteria_bio1_cyp79b2b3_B_tech4	FIT1_bacteria_bio3_WT_B_tech3	FIT1_bacteria_bio2_WT_B_tech5	FIT1_bacteria_bio3_WT_BF_tech1	FIT1_bacteria_bio2_cyp79b2b3_BF_tech2	FIT1_bacteria_bio3_cyp79b2b3_BO_tech5	FIT1_bacteria_bio3_cyp79b2b3_BFO_tech5	FIT1_bacteria_bio1_WT_BF_tech2	FIT1_bacteria_bio2_cyp79b2b3_BFO_tech5	FIT1_bacteria_bio2_WT_BFO_tech3	FIT1_bacteria_bio1_soil_BFO_tech2	FIT1_bacteria_bio2_soil_BFO_tech1	FIT1_bacteria_bio2_cyp79b2b3_BFO_tech1	FIT1_bacteria_bio3_WT_BO_tech3	FIT1_bacteria_bio2_WT_BO_tech5	FIT1_bacteria_bio2_WT_BO_tech3	FIT1_bacteria_bio1_WT_B_tech5	FIT1_bacteria_bio1_WT_BFO_tech1	FIT1_bacteria_bio3_soil_BF_tech2	FIT1_bacteria_bio3_cyp79b2b3_BO_tech2	FIT1_bacteria_bio3_soil_B_tech1	FIT1_bacteria_bio1_cyp79b2b3_BFO_tech3	FIT1_bacteria_bio1_initial_initial_tech3	FIT1_bacteria_bio2_cyp79b2b3_BFO_tech3	FIT1_bacteria_bio2_cyp79b2b3_BO_tech2	FIT1_bacteria_bio3_cyp79b2b3_BFO_tech3	FIT1_bacteria_bio3_WT_B_tech2	FIT1_bacteria_bio3_cyp79b2b3_BF_tech1	FIT1_bacteria_bio3_cyp79b2b3_BO_tech1	FIT1_bacteria_bio1_cyp79b2b3_BFO_tech5	FIT1_bacteria_bio3_WT_BF_tech2	FIT1_bacteria_bio3_soil_BF_tech1	FIT1_bacteria_bio3_initial_initial_tech1	FIT1_bacteria_bio1_initial_initial_tech1	FIT1_bacteria_bio2_cyp79b2b3_B_tech5	FIT1_bacteria_bio2_soil_B_tech2	FIT1_bacteria_bio2_cyp79b2b3_B_tech4	FIT1_bacteria_bio1_WT_B_tech1	FIT1_bacteria_bio1_cyp79b2b3_BF_tech1	FIT1_bacteria_bio2_soil_BO_tech1	FIT1_bacteria_bio1_WT_BF_tech5	FIT1_bacteria_bio3_cyp79b2b3_B_tech4	FIT1_bacteria_bio2_WT_BFO_tech2	FIT1_bacteria_bio3_cyp79b2b3_BO_tech3	FIT1_bacteria_bio1_soil_B_tech1	FIT1_bacteria_bio2_initial_initial_tech2	FIT1_bacteria_bio3_cyp79b2b3_BFO_tech2	FIT1_bacteria_bio2_cyp79b2b3_BF_tech1	FIT1_bacteria_bio3_WT_BO_tech4	FIT1_bacteria_bio2_cyp79b2b3_BFO_tech2	FIT1_bacteria_bio2_WT_B_tech2	FIT1_bacteria_bio1_WT_BFO_tech4	FIT1_bacteria_bio1_cyp79b2b3_BF_tech3	FIT1_bacteria_bio3_WT_BO_tech1	FIT1_bacteria_bio3_cyp79b2b3_BF_tech5	FIT1_bacteria_bio2_cyp79b2b3_BFO_tech4	FIT1_bacteria_bio2_cyp79b2b3_B_tech2	FIT1_bacteria_bio3_WT_BFO_tech1	FIT1_bacteria_bio3_soil_BFO_tech2	FIT1_bacteria_bio2_WT_BO_tech2	FIT1_bacteria_bio2_WT_BFO_tech4	FIT1_bacteria_bio2_soil_BO_tech2	FIT1_bacteria_bio2_WT_BF_tech2	FIT1_bacteria_bio2_WT_BF_tech3	FIT1_bacteria_bio3_WT_BFO_tech3	FIT1_bacteria_bio1_WT_B_tech3	FIT1_bacteria_bio1_WT_BO_tech3	FIT1_bacteria_bio3_cyp79b2b3_BFO_tech1	FIT1_bacteria_bio1_WT_BFO_tech3	FIT1_bacteria_bio2_WT_BFO_tech5	FIT1_bacteria_bio3_initial_initial_tech2	FIT1_bacteria_bio1_soil_B_tech2	FIT1_bacteria_bio1_WT_BFO_tech2	FIT1_bacteria_bio2_WT_BO_tech4	FIT1_bacteria_bio1_cyp79b2b3_B_tech2	FIT1_bacteria_bio2_WT_B_tech3	FIT1_bacteria_bio1_cyp79b2b3_BF_tech5	FIT1_bacteria_bio1_WT_BFO_tech5	FIT1_bacteria_bio2_cyp79b2b3_BO_tech3	FIT1_bacteria_bio2_WT_B_tech4	FIT1_bacteria_bio2_soil_BF_tech1	FIT1_bacteria_bio3_cyp79b2b3_B_tech2	FIT1_bacteria_bio3_cyp79b2b3_B_tech3	FIT1_bacteria_bio1_initial_initial_tech2	FIT1_bacteria_bio1_cyp79b2b3_BO_tech1	FIT1_bacteria_bio3_WT_BFO_tech5	FIT1_bacteria_bio3_WT_BF_tech4	FIT1_bacteria_bio1_cyp79b2b3_B_tech5	FIT1_bacteria_bio3_WT_BFO_tech2	FIT1_bacteria_bio1_WT_BO_tech5	FIT1_bacteria_bio2_cyp79b2b3_BO_tech5	FIT1_bacteria_bio2_cyp79b2b3_B_tech1	FIT1_bacteria_bio1_WT_BO_tech1	FIT1_bacteria_bio1_cyp79b2b3_BF_tech2	FIT1_bacteria_bio2_soil_BFO_tech2	FIT1_bacteria_bio2_cyp79b2b3_BO_tech1	FIT1_bacteria_bio1_cyp79b2b3_B_tech3	FIT1_bacteria_bio1_WT_BO_tech4	FIT1_bacteria_bio1_soil_BF_tech2	FIT1_bacteria_bio3_WT_BFO_tech4	FIT1_bacteria_bio1_WT_BO_tech2	FIT1_bacteria_bio3_WT_BF_tech5	FIT1_bacteria_bio1_soil_BO_tech2	FIT1_bacteria_bio3_cyp79b2b3_BFO_tech4	FIT1_bacteria_bio2_WT_BF_tech4	FIT1_bacteria_bio2_soil_B_tech1	FIT1_bacteria_bio1_soil_BF_tech1	FIT1_bacteria_bio2_cyp79b2b3_BF_tech5	FIT1_bacteria_bio2_WT_BO_tech1	FIT1_bacteria_bio3_WT_BO_tech5	FIT1_bacteria_bio2_cyp79b2b3_BO_tech4	FIT1_bacteria_bio1_cyp79b2b3_BF_tech4	FIT1_bacteria_bio1_cyp79b2b3_BO_tech4	FIT1_bacteria_bio1_cyp79b2b3_B_tech1	FIT1_bacteria_bio3_soil_BO_tech1	FIT1_bacteria_bio2_cyp79b2b3_BF_tech4	FIT1_bacteria_bio3_WT_BF_tech3	FIT1_bacteria_bio2_WT_BF_tech5	FIT1_bacteria_bio1_WT_B_tech4	FIT1_bacteria_bio1_soil_BFO_tech1	FIT1_bacteria_bio2_WT_BF_tech1	FIT1_bacteria_bio3_cyp79b2b3_BO_tech4	FIT1_bacteria_bio1_cyp79b2b3_BFO_tech4
FIT1_bacteria_bio2_cyp79b2b3_B_tech3	0	0.161777748865773	0.363810072008765	0.322195271013711	0.280614073175723	0.211074855769505	0.292450013771867	0.320818025967979	0.149219800725077	0.162978226709877	0.160490787419129	0.154605292909138	0.195281435373693	0.367384051340548	0.154629343114957	0.193688231915454	0.21743457768187	0.337917907461399	0.46149789607507	0.28922525353939	0.293933408560412	0.192583805647458	0.312331726235344	0.137412074139037	0.162772940708117	0.291562395116177	0.284411245902839	0.145736695778832	0.289278068442972	0.165311193945555	0.284274956001366	0.142510146144348	0.220812546371919	0.126076196379104	0.160339744106791	0.189881292633205	0.158952044753078	0.298385821981764	0.176362641093886	0.189450271193534	0.366148229784649	0.229039042215021	0.187009966242398	0.185234701266752	0.188528379109277	0.215819388454491	0.310479204154618	0.402720176538402	0.170788858008628	0.190965419394439	0.202006157636161	0.319338686659857	0.390475407834611	0.221263711276927	0.212698099768513	0.168257485038593	0.186535681376357	0.142254278311149	0.209429833998609	0.325275886350978	0.147632070495707	0.192929798594368	0.281444966952013	0.39683325457723	0.132835088270345	0.162723471296696	0.141452461855133	0.317095383797182	0.31987856907119	0.219131390874107	0.324435009492397	0.187918153863423	0.132593543837985	0.194918542862322	0.314672404599176	0.290389913150267	0.166857881726067	0.179508159136277	0.171495613802146	0.191117169170058	0.240693574362722	0.285380709970388	0.345079420275836	0.176263433933183	0.213020183959819	0.232613356273428	0.151730768406193	0.213851403556653	0.168270416122162	0.170566002429867	0.191402188860307	0.218756394011024	0.161023266256647	0.185957607472665	0.173483533331894	0.24822851522364	0.297012464293492	0.159315588149612	0.309294130444476	0.128406758703328	0.286706324725312	0.388119792798351	0.309889302312292	0.179145640503703	0.266682348858495	0.202429189134276	0.328238055794823	0.296664396298057	0.253706401901583	0.158109454864901	0.187578177619552	0.1746238130492	0.161428944097137	0.397834992904495	0.320541937606496	0.176498991772751	0.183947578724399	0.300940090317462	0.162181942258169	0.282981423353462	0.200659535138574	0.143691936123938	0.279830802583743	0.353214927497789	0.229286364174956	0.194217201534996	0.257848163440333	0.343192249416452	0.412861572491105	0.155459510068802	0.280352446180163	0.21175782829452	0.333995980801083	0.166218478831948	0.171899560747175	0.184958407486002	0.329219077456144	0.160907413981781	0.195328994515433	0.121283496181848	0.181483435188163	0.368482252910287	0.327375376134002	0.278934899676181	0.231117283386689	0.163250941204814	0.176786996410052	0.181839059835399	0.259428525569116	0.429635718286774	0.696451512737879	0.188465177924891	0.792928442905483
FIT1_bacteria_bio3_WT_B_tech1	0.161777748865773	0	0.364733744016007	0.31705963302624	0.258607638992263	0.197882166648709	0.252724334090877	0.258014542386944	0.137149030252144	0.15555865626725	0.1125293093678	0.134172169537525	0.206976009785015	0.340324779282256	0.126808218445041	0.193586304952629	0.237087185865951	0.359310588901083	0.425393910859258	0.305973974024026	0.332178536969306	0.164770127977423	0.296858867585734	0.143521078022668	0.155440748306314	0.273676060683766	0.327091617156254	0.111758096268863	0.282349856908693	0.151866568376067	0.277084797541597	0.0980289959794164	0.197105209276746	0.131079945589392	0.204416110464278	0.132518557919832	0.139194931445026	0.256846770543627	0.190188657938878	0.169416992395553	0.343426089410357	0.271861131942409	0.139659512511731	0.149971221594248	0.129506614960469	0.216352121945356	0.308526734714278	0.390276585315883	0.214296126497915	0.148058729438044	0.189483051770254	0.311934413220153	0.390876539249285	0.248607634230172	0.170905264645922	0.166895201171994	0.161903728279676	0.125559550375362	0.137206526661879	0.323152103008339	0.12386651141894	0.219393956215143	0.311774894615084	0.408376139480863	0.153105512677341	0.212948939008573	0.146125631708795	0.323179724688381	0.338216356991472	0.223066763802236	0.297920514773535	0.172030175127839	0.131124514325435	0.151388133522176	0.315907401461202	0.340706823839278	0.139514094356795	0.16020994393148	0.122489766629006	0.181762763616342	0.217883706428199	0.292222521166598	0.320722445223756	0.134807380796832	0.174208716066835	0.238601040439821	0.143644972937716	0.131927175063647	0.202556818148568	0.188782388362754	0.135730840709455	0.216458102258864	0.161710236084251	0.15041512049416	0.156780518191947	0.248436640529045	0.264543533843411	0.171874884932042	0.274253199895307	0.125199073481702	0.309162610982755	0.389697226263869	0.297797046472202	0.206066206613698	0.296719637294089	0.127963249971942	0.29491594644337	0.30394251061421	0.231455931086419	0.170457599780867	0.231811085932331	0.167256050478908	0.140992966953363	0.405112399012721	0.29222625881464	0.124627209734187	0.167864110139127	0.32733584713118	0.155765560034221	0.282094786988352	0.142592541585882	0.161406538259552	0.270842738172059	0.353172161453695	0.25365861917346	0.19074744931542	0.220482871881538	0.306338738917017	0.430600856264359	0.143863594446472	0.267549068498145	0.161154088215412	0.30274112856158	0.171885146640275	0.164757469740698	0.208850555814357	0.327936684927854	0.176552732133048	0.159976548398875	0.102983829891498	0.187788229117973	0.361650358593391	0.312308385494463	0.276284906816076	0.220866124636326	0.185795840275764	0.179057773495383	0.201853492284212	0.244762879836188	0.378647971228238	0.660861614425894	0.13841933307407	0.81978799954242
FIT1_bacteria_bio1_WT_BF_tech1	0.363810072008765	0.364733744016007	0	0.203843026997454	0.255522124041994	0.415849558062021	0.204530544313646	0.245606360823379	0.352759417594782	0.37050744673704	0.356600941115349	0.355535535750281	0.369227863993173	0.194980469639914	0.355021435381431	0.368712333709446	0.360849163016296	0.273929148766154	0.3013488366921	0.444855126792742	0.448076615529105	0.391026848662725	0.200353008983651	0.355196491288107	0.337341776652051	0.404807869943425	0.440940842316641	0.349980117297535	0.202196851917912	0.348246089502187	0.239583867097929	0.34686533444881	0.353982870799408	0.336286369096362	0.368629955695258	0.368312253374581	0.343896257813601	0.225363542036744	0.367745784315565	0.335887579765656	0.196267319787579	0.399927537341233	0.362951323419662	0.369053297124577	0.398884190084064	0.367673529759415	0.259010510109361	0.275704431308349	0.347496747810377	0.371333550048761	0.377542106197451	0.235168060168382	0.402579521824802	0.427883402949889	0.371748269534673	0.352712585910186	0.357797386201412	0.343201090489439	0.366476516164416	0.258335590816255	0.34643086361163	0.374631166679452	0.442405054597225	0.403845968171063	0.353164949593336	0.392523825448466	0.345080466165047	0.223866615069674	0.259748989590777	0.410525369291186	0.175235350901299	0.412630017934348	0.328969439203915	0.384363588443245	0.229117592094851	0.44629617946172	0.354646372864647	0.375836006094061	0.367985705616496	0.322704542253681	0.383884231572218	0.240902649717739	0.241207141915427	0.361733889757222	0.382177564862917	0.354652116029093	0.319500983348894	0.346816483672836	0.371240329617269	0.363264094384842	0.352918800584507	0.403088908406539	0.347395008068224	0.35281281897514	0.358536136863249	0.206552617593193	0.268374021344709	0.36065553602313	0.197689697255553	0.337350479247024	0.460080506670913	0.212838969701289	0.175083498764519	0.37929252926194	0.21687846809619	0.351612634934729	0.187658203536829	0.209187719814268	0.384120028194542	0.350604684560192	0.372517812793683	0.342159568905577	0.371978703003562	0.410267617994611	0.215939508979934	0.34073753272469	0.344919817990208	0.243416083379832	0.379013377541011	0.25845487561384	0.414531750761947	0.349070980331786	0.199555630043784	0.264478281141889	0.383858738033098	0.406012689029316	0.262523021730487	0.246249170522019	0.182903617049516	0.356237648423845	0.262334534005949	0.377788164287872	0.277581657308317	0.366503138688215	0.367931194557884	0.37988098887421	0.216868836672171	0.381024831693952	0.394656314778445	0.34475978624627	0.346516306476279	0.245644095553157	0.19454585356882	0.246665812619598	0.432712286486227	0.376390296311671	0.357453554024966	0.351453635606066	0.250310882356437	0.229143897501992	0.680682599012367	0.389247679338933	0.747199550219309
FIT1_bacteria_bio1_WT_BF_tech4	0.322195271013711	0.31705963302624	0.203843026997454	0	0.224975292447575	0.382460794267871	0.15958731377483	0.210003063168943	0.31487705650069	0.341259743776059	0.3116573883833	0.32557630226322	0.312436354330343	0.198872699966489	0.310142609585196	0.298483016024732	0.319559889686235	0.284903115035565	0.297241314942976	0.410431108400885	0.416591218747749	0.34954858185739	0.15384643546546	0.306038603600113	0.314357056912258	0.387191005320271	0.401587163929729	0.300995503077022	0.165030878239695	0.315879858017891	0.237784064148169	0.300705712867336	0.267452422620949	0.3011825200109	0.309823109441375	0.296542935560213	0.315358654549783	0.142921501358393	0.316667893331483	0.304247819329068	0.226096127718794	0.330523745558051	0.303549735990049	0.340722574968491	0.326014829004949	0.293034633091747	0.15921362916505	0.271296158996842	0.315926254513677	0.323188990554911	0.313579219347139	0.186340124841768	0.374813528579291	0.338586892273181	0.293548892652301	0.314983916583211	0.304149852718083	0.312253838872385	0.334974846645144	0.230267033439997	0.311074863467884	0.318403239713707	0.404712984179556	0.391513968428294	0.301991375154437	0.355001321769889	0.306818365244014	0.162867304480779	0.238421284646029	0.341650188409241	0.207696479276213	0.371964843537531	0.275956276790786	0.336517103804813	0.206209854150084	0.408157166534292	0.314223571823824	0.330751769845206	0.323946609650998	0.260546694773455	0.293183945084536	0.17548140215498	0.241693759700621	0.300700372942942	0.345128509735548	0.328240019250699	0.275088237410622	0.303116249378509	0.292551202839025	0.312388148678538	0.326195504302594	0.36326266548782	0.312100179066292	0.312782341704027	0.321307074110739	0.177927590418025	0.216069963643755	0.326780933317986	0.170698987580267	0.287816208971765	0.429539871950012	0.231947330779966	0.17684936478303	0.30455501388387	0.168741183073486	0.280331116792085	0.242327299706362	0.178101074073611	0.347837954658083	0.2926695779197	0.321792921675129	0.265746267793543	0.315830973501777	0.399261500904422	0.210469582762954	0.314645829757779	0.314627406984451	0.232679593502861	0.319084063735576	0.214125421586765	0.325054582713921	0.306718274842613	0.191807083614833	0.201054424912805	0.307740666696068	0.337009170732418	0.221781019879945	0.224828405059162	0.22071916517394	0.331146540112628	0.234956355136702	0.342318312776825	0.24593259455358	0.300171558417386	0.310402484659437	0.325689841254081	0.217173129016309	0.30128732024393	0.299402236313524	0.307444221692562	0.299735294483971	0.234638147757671	0.223531364252882	0.194188981052659	0.398819459885838	0.328229757947985	0.320834633953469	0.321910088199909	0.200855034262388	0.27739279775736	0.66256721500861	0.342937376096764	0.755523508589806
FIT1_bacteria_bio1_cyp79b2b3_BO_tech5	0.280614073175723	0.258607638992263	0.255522124041994	0.224975292447575	0	0.335040693334756	0.135328760993813	0.194508317462091	0.274363656957843	0.310602753997356	0.273827721863718	0.277472563724735	0.297757888281686	0.220859750306918	0.300529826768089	0.295039023070387	0.303152574063468	0.270558290264365	0.391749701110681	0.36974012619633	0.374316079749005	0.341843572020133	0.214236246963899	0.270554758032401	0.28635510743668	0.339135799075881	0.371711390890274	0.288631644146148	0.142732846574442	0.290008981492697	0.215760700625956	0.27401080873177	0.306247117345818	0.276685940945191	0.295985158389464	0.283965080121781	0.279989362588253	0.189801588328702	0.308163858491881	0.2456483702392	0.27332128194988	0.331010152445105	0.306717871511564	0.308360254538578	0.295899240677539	0.299049868995731	0.247974451647916	0.335593155448665	0.28532295994907	0.306944056906855	0.30782524082465	0.214765763581335	0.356649877207589	0.33055721912934	0.294924279167667	0.288740012992013	0.291697570651608	0.294330339317249	0.335683796113453	0.237447843119855	0.276405881973455	0.304207082012529	0.365214936889497	0.366963756431765	0.276149028213113	0.300579515090563	0.275267838207298	0.22108697953273	0.230688358368952	0.313274597350671	0.218611553479234	0.344919028044461	0.25301113513475	0.311701280612633	0.24795576777709	0.366175059426417	0.283409002116537	0.294684610173875	0.268320626616387	0.279576834475372	0.308840431362665	0.204789693020725	0.2420101687679	0.291784050884865	0.29424228308819	0.339550470745145	0.260763430092493	0.281364293341144	0.299889424528184	0.308367235458323	0.284335033937435	0.303644829918844	0.270896760422861	0.329547780033258	0.331561660964481	0.170473908253345	0.155770293222852	0.278867402272241	0.182661285213302	0.264806152121254	0.3840879135727	0.296947376014746	0.212394684829688	0.313784563504328	0.191346004330494	0.284314629150235	0.223843724420631	0.244999681437177	0.313404037017187	0.297383153025783	0.301137979585007	0.273698513696421	0.275989031712956	0.368905533289648	0.215480608438904	0.300136725465211	0.271596397631492	0.245726101928071	0.317495337737459	0.199950981497084	0.319775547294753	0.263132881498918	0.186482667819351	0.245619372254984	0.294620954793021	0.284546400830456	0.177470308069075	0.193402248106747	0.327542134439092	0.275010596482354	0.159844826756897	0.334600378920096	0.260234400803976	0.27791291466071	0.263616839335412	0.304668461138883	0.274242664136123	0.315637751864859	0.315863740059686	0.260396418126329	0.304335811803769	0.247825643064787	0.218114424435446	0.177629259545803	0.354241660055698	0.274016654965383	0.299862694735123	0.289837403167042	0.191203885058393	0.309964787093772	0.703177948857311	0.307375890663146	0.752263669462868
FIT1_bacteria_bio3_cyp79b2b3_B_tech1	0.211074855769505	0.197882166648709	0.415849558062021	0.382460794267871	0.335040693334756	0	0.354690121047692	0.356861532600055	0.20413606107912	0.207100234498244	0.178019139193898	0.213452105565969	0.233457655675036	0.386371820539262	0.194477188291407	0.216637974865692	0.218803511109266	0.3766270543877	0.504714883402268	0.304118984002345	0.311799437264733	0.257001624443165	0.396016064366042	0.214132259996348	0.190006516067058	0.270270698479774	0.307113203619439	0.17606500414356	0.343867741763749	0.189915435554384	0.354336042195219	0.20275466699177	0.312859192417014	0.205268928673627	0.203981871193095	0.219206778421899	0.20602577263348	0.356872854121735	0.200604244654643	0.229392077287063	0.402851128224098	0.252793965633474	0.221404077001605	0.242530509706807	0.218234908806212	0.227755095372744	0.347628621310422	0.446887415250132	0.220135396794222	0.202647798255929	0.226562559521009	0.377837863184892	0.41015706075299	0.227185649659398	0.249412897318432	0.178109967635235	0.184897958843188	0.18738760351496	0.248471295336685	0.363647800302722	0.21117602715013	0.226197789891983	0.307822430143022	0.406783358247344	0.19680706480042	0.222916137539513	0.180693946527961	0.368148997922195	0.387317901314518	0.258047903994944	0.383276702857722	0.157782071134788	0.206984076277913	0.188489488863138	0.345181734572705	0.327032116129654	0.202979803338459	0.175352987360671	0.23629516446735	0.230403649920632	0.292811748891681	0.355016241792255	0.407464619341049	0.229976601049507	0.276423581372925	0.235366341550899	0.188912055882628	0.234813447518898	0.224298210843248	0.229040921526193	0.24427968828387	0.254645823601126	0.197738168545977	0.252476518523604	0.201896247682145	0.31437461598007	0.342422179092361	0.186967500562947	0.385476724870076	0.208018184723623	0.3070828701339	0.400863044346102	0.379201201285711	0.23484800354811	0.332988694398646	0.216756800134662	0.352410622856519	0.350827718876126	0.26627492176471	0.205703082553182	0.222536666156849	0.245393389376044	0.161120230952111	0.404304947736204	0.374725209373655	0.225504732766107	0.168447791987798	0.378088695385545	0.231759408483853	0.310427635407394	0.24717532561079	0.227315770695534	0.345513128903487	0.434259174001803	0.254938412270559	0.229234220182347	0.31049193632187	0.391867509354678	0.458393491743487	0.240094961214143	0.350351075432682	0.292107341045928	0.359262861550981	0.221036533437412	0.242600378957895	0.218580217290729	0.378627234442347	0.202227510572686	0.230291039186907	0.189374139033229	0.232778989115028	0.398616586362973	0.397295661684972	0.342187988035415	0.236779721830087	0.186680259425336	0.182423793674361	0.243875130230197	0.340887902628806	0.475351190038508	0.699265352444805	0.245338813596978	0.826670535444748
FIT1_bacteria_bio1_cyp79b2b3_BO_tech2	0.292450013771867	0.252724334090877	0.204530544313646	0.15958731377483	0.135328760993813	0.354690121047692	0	0.155182571704039	0.265126892567481	0.281124381282705	0.266155782524999	0.265406266952436	0.322223007216125	0.1835864117592	0.266511517358048	0.293465285928243	0.287346244211409	0.248773262860866	0.333147899319432	0.398743911160601	0.404329464314034	0.298607861934553	0.133196217295541	0.256964647431003	0.284717346453359	0.331152656008252	0.391537785351767	0.265330023986393	0.0978670094781893	0.274289561655786	0.165487810215783	0.241545776369955	0.269676373914837	0.255518096256128	0.29349552632151	0.280083336987729	0.258138723928632	0.147900358782578	0.294729286199262	0.258999543614457	0.22626760443252	0.345418100628823	0.284014577958612	0.29634249879874	0.287745681583871	0.293466995879634	0.196938179884568	0.274011173107781	0.285407009794641	0.297370752985256	0.293426203555497	0.138688871622913	0.363929144572983	0.337707243127358	0.282973609552388	0.273525928330981	0.294558683706979	0.272281317787095	0.28798639249703	0.210355045067912	0.256382006669582	0.303034318763098	0.387439091553176	0.378674035393216	0.268015187341822	0.322101237401217	0.270253884929979	0.189176761119401	0.213877444848171	0.342956711621033	0.167480804983554	0.324752293126385	0.242196025097101	0.308973527641358	0.221619323372445	0.403058921851474	0.276770033422414	0.300897320293571	0.265127014117492	0.263224647580456	0.255566821786431	0.156647629930997	0.172034434761489	0.267685251809537	0.291197052846302	0.338620130072921	0.265083996076986	0.260399159859202	0.302774279805116	0.316309539474956	0.280192023666757	0.306520451964552	0.270300065772951	0.273384741705904	0.291777175429785	0.149966396226566	0.120046976521451	0.306874368419295	0.122571259428407	0.241905485733452	0.405793483523745	0.287332749852248	0.165698184034248	0.308223538216624	0.178765071179943	0.25087691555017	0.182535989943155	0.176419550284047	0.301713125144995	0.283801021942171	0.312522053149868	0.247445676091505	0.288777200519047	0.38797289691947	0.170204242663349	0.271205759757484	0.285226235348231	0.20001714083567	0.314174694842364	0.162293160023837	0.288262164974192	0.271448255912011	0.139055899722821	0.181071264981965	0.31229481613509	0.293934079719597	0.143658105474601	0.177857129429919	0.268576730163895	0.282564995952023	0.157126728713716	0.303437419030307	0.233971727343427	0.252265115037439	0.278912255743834	0.298911997079665	0.220295014373679	0.28395741715405	0.285788831912049	0.252656332622657	0.285998467475163	0.164858243134729	0.17449715625741	0.166884522351228	0.365097957437887	0.292171086230654	0.289144004429295	0.296761964531964	0.18101574440854	0.266658267805612	0.680403160131423	0.28786089254918	0.733570694115994
FIT1_bacteria_bio1_WT_B_tech2	0.320818025967979	0.258014542386944	0.245606360823379	0.210003063168943	0.194508317462091	0.356861532600055	0.155182571704039	0	0.273156317110235	0.293280802653558	0.277892471229026	0.275449905075659	0.337139954367656	0.223000947969491	0.295330450037141	0.310969014156707	0.308371345778493	0.255698207355085	0.316672125739308	0.406417107038038	0.42384315046666	0.314356719059806	0.167220660396689	0.26990873152367	0.288048320265773	0.366373706795365	0.40743765939066	0.290848007414273	0.151133507182445	0.289515011420464	0.171745757384235	0.272748524223438	0.269583555820047	0.268033321133583	0.29766171820379	0.281692320952609	0.272763592080891	0.195320506332441	0.295095112088056	0.300587327616599	0.252306568527613	0.354827469889883	0.259009175025587	0.291062470446715	0.325164007998977	0.277785702064093	0.236079662092138	0.287144059304667	0.30283631063683	0.306672489075723	0.315959556436911	0.189986852126792	0.373587919463281	0.359725759650305	0.272401240491679	0.292855716037345	0.291571235562094	0.283453472624448	0.297613522652706	0.235635937603048	0.270004446621175	0.332482485946821	0.392714824306376	0.391008685631929	0.302725847662555	0.315231737136227	0.292283393739896	0.224555029383766	0.21632340304607	0.35094765968537	0.20569200344012	0.318761711256267	0.270355788863784	0.308288286903675	0.241964723847762	0.425295345891289	0.286498279111325	0.288564814494663	0.272345968137633	0.256201735639019	0.298806874684981	0.18051379453281	0.231458969241136	0.269591258906463	0.262665000296009	0.316743083525218	0.259948761041275	0.247753301565441	0.315580546394857	0.309874355786052	0.283060883935421	0.317350051551789	0.280438099292406	0.306980440981119	0.293077746938268	0.154713180888405	0.172411703688529	0.285049231792572	0.143181071589126	0.274484346370193	0.418557056609347	0.293433504187611	0.194399392829856	0.332465303180991	0.22339902042188	0.254043679345296	0.198319256199933	0.240995001656031	0.279349249057622	0.285100342379906	0.329951311518675	0.2458535317123	0.305031408740289	0.402036927367765	0.185738015162074	0.292363270529596	0.284763525900062	0.235120328179039	0.314389535412365	0.205189361634922	0.275059744310842	0.294128046666893	0.174582039591465	0.232302400971049	0.322058587694446	0.264387685623705	0.163363180137263	0.170561324012218	0.285991442723785	0.281010497797658	0.207271777861394	0.315088438531946	0.261213890571761	0.281697883558041	0.279680492420808	0.296736251405585	0.277029640856878	0.315804622305173	0.269954866559948	0.279781115041907	0.300597746366435	0.273857612157642	0.199910997648529	0.190746665248502	0.345450447106381	0.306278867458021	0.305492158180811	0.306885462669057	0.163172887298225	0.295611733800775	0.671688737733302	0.268900101374921	0.739785603326175
