FIT1_fungi_bio3_cyp79b2b3_BFO_tech4	FIT1_fungi_bio2_cyp79b2b3_BFO_tech4	FIT1_fungi_bio3_WT_BF_tech4	FIT1_fungi_bio2_cyp79b2b3_F_tech5	FIT1_fungi_bio2_WT_FO_tech2	FIT1_fungi_bio3_WT_BF_tech2	FIT1_fungi_bio2_cyp79b2b3_BFO_tech5	FIT1_fungi_bio1_WT_F_tech3	FIT1_fungi_bio1_soil_BFO_tech1	FIT1_fungi_bio2_cyp79b2b3_F_tech3	FIT1_fungi_bio1_cyp79b2b3_BFO_tech4	FIT1_fungi_bio3_WT_F_tech3	FIT1_fungi_bio2_WT_FO_tech3	FIT1_fungi_bio1_cyp79b2b3_F_tech5	FIT1_fungi_bio1_cyp79b2b3_FO_tech3	FIT1_fungi_bio2_cyp79b2b3_BF_tech3	FIT1_fungi_bio3_cyp79b2b3_BFO_tech2	FIT1_fungi_bio3_soil_BFO_tech1	FIT1_fungi_bio3_WT_F_tech1	FIT1_fungi_bio3_WT_BFO_tech4	FIT1_fungi_bio2_soil_F_tech1	FIT1_fungi_bio2_cyp79b2b3_FO_tech2	FIT1_fungi_bio2_cyp79b2b3_FO_tech4	FIT1_fungi_bio2_cyp79b2b3_F_tech2	FIT1_fungi_bio1_soil_FO_tech1	FIT1_fungi_bio1_cyp79b2b3_BF_tech4	FIT1_fungi_bio1_soil_FO_tech2	FIT1_fungi_bio1_WT_FO_tech5	FIT1_fungi_bio3_cyp79b2b3_BFO_tech5	FIT1_fungi_bio3_WT_F_tech4	FIT1_fungi_bio3_cyp79b2b3_F_tech5	FIT1_fungi_bio1_cyp79b2b3_F_tech1	FIT1_fungi_bio2_cyp79b2b3_BF_tech4	FIT1_fungi_bio1_cyp79b2b3_BFO_tech5	FIT1_fungi_bio2_WT_BFO_tech4	FIT1_fungi_bio2_cyp79b2b3_BFO_tech1	FIT1_fungi_bio3_WT_BFO_tech2	FIT1_fungi_bio1_cyp79b2b3_FO_tech2	FIT1_fungi_bio2_soil_BFO_tech2	FIT1_fungi_bio1_WT_BFO_tech3	FIT1_fungi_bio3_cyp79b2b3_BF_tech2	FIT1_fungi_bio3_initial_initial_tech3	FIT1_fungi_bio2_soil_FO_tech1	FIT1_fungi_bio2_cyp79b2b3_F_tech4	FIT1_fungi_bio3_WT_BFO_tech1	FIT1_fungi_bio3_cyp79b2b3_BFO_tech1	FIT1_fungi_bio1_cyp79b2b3_BF_tech5	FIT1_fungi_bio1_cyp79b2b3_FO_tech1	FIT1_fungi_bio1_WT_FO_tech1	FIT1_fungi_bio2_cyp79b2b3_F_tech1	FIT1_fungi_bio1_WT_F_tech1	FIT1_fungi_bio1_soil_F_tech2	FIT1_fungi_bio2_cyp79b2b3_BFO_tech2	FIT1_fungi_bio2_cyp79b2b3_FO_tech3	FIT1_fungi_bio1_soil_BFO_tech2	FIT1_fungi_bio1_cyp79b2b3_BFO_tech3	FIT1_fungi_bio1_initial_initial_tech1	FIT1_fungi_bio3_cyp79b2b3_FO_tech5	FIT1_fungi_bio3_cyp79b2b3_FO_tech1	FIT1_fungi_bio2_cyp79b2b3_FO_tech5	FIT1_fungi_bio2_cyp79b2b3_BFO_tech3	FIT1_fungi_bio2_cyp79b2b3_FO_tech1	FIT1_fungi_bio3_WT_FO_tech4	FIT1_fungi_bio3_WT_BFO_tech3	FIT1_fungi_bio2_WT_BF_tech1	FIT1_fungi_bio2_WT_F_tech2	FIT1_fungi_bio3_WT_BF_tech5	FIT1_fungi_bio1_WT_BF_tech4	FIT1_fungi_bio1_cyp79b2b3_BF_tech1	FIT1_fungi_bio3_cyp79b2b3_BFO_tech3	FIT1_fungi_bio3_soil_F_tech1	FIT1_fungi_bio1_WT_F_tech4	FIT1_fungi_bio3_cyp79b2b3_BF_tech3	FIT1_fungi_bio2_WT_BFO_tech3	FIT1_fungi_bio3_cyp79b2b3_FO_tech3	FIT1_fungi_bio1_cyp79b2b3_F_tech3	FIT1_fungi_bio2_soil_BF_tech2	FIT1_fungi_bio1_WT_FO_tech2	FIT1_fungi_bio2_soil_F_tech2	FIT1_fungi_bio3_WT_BF_tech1	FIT1_fungi_bio3_soil_BF_tech2	FIT1_fungi_bio2_soil_BF_tech1	FIT1_fungi_bio3_WT_FO_tech5	FIT1_fungi_bio2_cyp79b2b3_BF_tech2	FIT1_fungi_bio2_soil_BFO_tech1	FIT1_fungi_bio3_soil_F_tech2	FIT1_fungi_bio2_WT_BF_tech4	FIT1_fungi_bio1_cyp79b2b3_BF_tech2	FIT1_fungi_bio2_WT_FO_tech4	FIT1_fungi_bio1_WT_BFO_tech5	FIT1_fungi_bio3_WT_FO_tech1	FIT1_fungi_bio2_WT_FO_tech5	FIT1_fungi_bio1_cyp79b2b3_F_tech4	FIT1_fungi_bio3_cyp79b2b3_BF_tech4	FIT1_fungi_bio3_WT_BFO_tech5	FIT1_fungi_bio2_WT_BFO_tech1	FIT1_fungi_bio1_WT_BFO_tech2	FIT1_fungi_bio2_WT_F_tech4	FIT1_fungi_bio1_WT_BF_tech5	FIT1_fungi_bio3_WT_FO_tech2	FIT1_fungi_bio1_WT_FO_tech4	FIT1_fungi_bio3_cyp79b2b3_BF_tech1	FIT1_fungi_bio2_WT_BF_tech3	FIT1_fungi_bio1_cyp79b2b3_BFO_tech2	FIT1_fungi_bio2_WT_FO_tech1	FIT1_fungi_bio2_WT_BF_tech5	FIT1_fungi_bio2_cyp79b2b3_BF_tech5	FIT1_fungi_bio2_soil_FO_tech2	FIT1_fungi_bio1_WT_FO_tech3	FIT1_fungi_bio3_cyp79b2b3_BF_tech5	FIT1_fungi_bio1_WT_BF_tech1	FIT1_fungi_bio1_soil_F_tech1	FIT1_fungi_bio3_soil_FO_tech2	FIT1_fungi_bio1_cyp79b2b3_FO_tech5	FIT1_fungi_bio2_WT_BFO_tech5	FIT1_fungi_bio3_cyp79b2b3_F_tech4	FIT1_fungi_bio3_soil_BF_tech1	FIT1_fungi_bio3_soil_BFO_tech2	FIT1_fungi_bio3_WT_FO_tech3	FIT1_fungi_bio3_WT_F_tech5	FIT1_fungi_bio1_WT_BF_tech2	FIT1_fungi_bio1_WT_BF_tech3	FIT1_fungi_bio2_WT_BFO_tech2	FIT1_fungi_bio3_cyp79b2b3_F_tech3	FIT1_fungi_bio2_initial_initial_tech3	FIT1_fungi_bio3_initial_initial_tech1	FIT1_fungi_bio1_initial_initial_tech3	FIT1_fungi_bio2_WT_F_tech3	FIT1_fungi_bio3_soil_FO_tech1	FIT1_fungi_bio2_WT_BF_tech2	FIT1_fungi_bio1_WT_F_tech2	FIT1_fungi_bio3_cyp79b2b3_F_tech1	FIT1_fungi_bio3_WT_BF_tech3	FIT1_fungi_bio3_initial_initial_tech2	FIT1_fungi_bio1_cyp79b2b3_F_tech2	FIT1_fungi_bio2_WT_F_tech1	FIT1_fungi_bio2_WT_F_tech5	FIT1_fungi_bio1_soil_BF_tech2	FIT1_fungi_bio2_initial_initial_tech2	FIT1_fungi_bio1_WT_BFO_tech4	FIT1_fungi_bio2_initial_initial_tech1	FIT1_fungi_bio2_cyp79b2b3_BF_tech1	FIT1_fungi_bio3_cyp79b2b3_FO_tech4	FIT1_fungi_bio1_cyp79b2b3_FO_tech4	FIT1_fungi_bio1_soil_BF_tech1	FIT1_fungi_bio3_cyp79b2b3_F_tech2	FIT1_fungi_bio3_WT_F_tech2	FIT1_fungi_bio1_cyp79b2b3_BF_tech3	FIT1_fungi_bio1_WT_F_tech5	FIT1_fungi_bio3_cyp79b2b3_FO_tech2	FIT1_fungi_bio1_cyp79b2b3_BFO_tech1	FIT1_fungi_bio1_WT_BFO_tech1	FIT1_fungi_bio1_initial_initial_tech2
FIT1_fungi_bio3_cyp79b2b3_BFO_tech4	0	0.217688865236218	0.193827546376775	0.104116263897573	0.150668120722972	0.0866829348463385	0.18260025376422	0.272599979843942	0.264388848653753	0.181987281600218	0.114713126250343	0.110557062840309	0.182748098520766	0.178411060110135	0.136672774063192	0.154379772760571	0.107031358565143	0.0902783534952711	0.1388449010694	0.134271471321884	0.243044535262382	0.102877940041057	0.143183344725686	0.100716744253518	0.187572504245309	0.17201892272299	0.18010623319821	0.0638655359261385	0.171155139123107	0.215806934931507	0.204783751453086	0.184776664473013	0.141309456892541	0.210823173363288	0.161911099199972	0.134916512362901	0.160375439057883	0.216308638586748	0.230914552120885	0.19770274236643	0.11668847280723	0.304853525394904	0.051802839843676	0.129327964657264	0.114216351432953	0.0985047019017185	0.167642781645122	0.182805217746454	0.173040156645523	0.127849180501496	0.178069186494986	0.185280018981405	0.181031345304532	0.174446382402698	0.171022341613725	0.187996833314607	0.283593080861428	0.105960528785507	0.10384958450447	0.153832161357026	0.140918900792001	0.138338290493941	0.260350732573773	0.162131678828491	0.103779797584387	0.201536285362287	0.240792866836272	0.18678048051869	0.28987255101989	0.125359422537732	0.144566728615909	0.196498710743424	0.120652190755903	0.20108053173843	0.0887442648438779	0.151919757709968	0.0922130760789558	0.108715980387684	0.150064949654334	0.17614809978768	0.1312932959091	0.0960351847464869	0.203242280100866	0.17452770092092	0.072266020141575	0.106715752969047	0.169621639074597	0.38533176605744	0.15711443050065	0.153959598547622	0.139224638893993	0.160951207737511	0.278940200745888	0.0925303019436276	0.161210943900473	0.0958181797042779	0.0865998279046693	0.246424740555095	0.187943537812355	0.137383129766091	0.182222993995286	0.130516346498222	0.0498638542144017	0.305993190062536	0.186158910067732	0.142409276522632	0.133169863265986	0.132661015571607	0.124297140546619	0.147849105889594	0.232015173953182	0.194783387371076	0.276512923005388	0.216044424741153	0.0607783061534189	0.145313505647326	0.0565968195143723	0.17271805359781	0.150155625881029	0.157278538784123	0.201875374225768	0.359348445972918	0.0558665483647799	0.242296456865366	0.28482471413763	0.309314669399173	0.312660665874763	0.282722785473429	0.243408177456751	0.0216978249932141	0.265364657795983	0.11397144912575	0.0618510692916807	0.302505416980141	0.261961516466718	0.1651686066827	0.19085533910996	0.196450671519494	0.335220281415143	0.156731802556882	0.298153175689706	0.172543334032383	0.208193061275849	0.277737681067521	0.160218467642007	0.206359747156982	0.0744885969600728	0.264569037352988	0.262556023404785	0.220539676706257	0.258448025114752	0.113530324887363	0.308764591792842
FIT1_fungi_bio2_cyp79b2b3_BFO_tech4	0.217688865236218	0	0.352733057638124	0.302830603877603	0.181769743256345	0.247803377928446	0.227234533671643	0.186207253698997	0.221725820491319	0.214512306618621	0.239708642059812	0.204394569899467	0.23344184376448	0.280451074679141	0.236417320149328	0.180665994212776	0.278361896667983	0.164952544505662	0.262898003558799	0.205008089727734	0.244463923173601	0.238684285279775	0.272228109913685	0.290837537764635	0.248603238103984	0.251468247983894	0.226056202124346	0.247092372086962	0.151689038643453	0.289887625733445	0.192154807522813	0.25632956606539	0.249684271187549	0.280754404274461	0.222784752110295	0.194606426636232	0.294532010818593	0.165245316153903	0.418566647703324	0.247911898744	0.228323584533391	0.314841287854151	0.260620946536627	0.314179198357818	0.237489218111459	0.233586403938941	0.211213692653725	0.18552669999172	0.266002177926112	0.201993637636904	0.2587365926665	0.273798898412246	0.161046394686782	0.376777874419016	0.227928821936488	0.15807880010135	0.296676834896341	0.238153790001202	0.232666312639882	0.296414733126842	0.208730365764693	0.233970806590187	0.302625837946418	0.163893721843327	0.159869613672754	0.227066481266162	0.367598783533397	0.258358898442507	0.40963206387878	0.230974985419687	0.205296456503692	0.195129948791098	0.226605642362773	0.245488845469426	0.278091693452884	0.207723007447698	0.172601806572949	0.182411798109897	0.220772630406408	0.203559058415763	0.163109059640541	0.165118563794647	0.260873582043783	0.204505638391815	0.220529708900822	0.207418189453992	0.3764041873777	0.43254236208622	0.29347069977084	0.253049917675242	0.338220830583413	0.316771104696191	0.404458382737097	0.21411886893865	0.273521380523901	0.152135109613259	0.204379027778907	0.309127900547543	0.185936223502859	0.228548882216483	0.270324843782363	0.271074455408427	0.190378117007325	0.434534005616327	0.275159811846943	0.324569486009697	0.192115665695588	0.211234653070226	0.14724074900173	0.245793956903412	0.268480241511307	0.266249874005939	0.264427478107471	0.285473869217577	0.206099454006807	0.214828042882911	0.179924051289888	0.163726656864761	0.269249749072172	0.226702372016383	0.249606254907809	0.481927206813895	0.241419822972905	0.219857266844605	0.30002302872719	0.329946424853497	0.320814128006019	0.305910668592131	0.212876783616185	0.22459875459385	0.244050765788043	0.176411772278637	0.196338197681718	0.320540286021356	0.330085890393641	0.244911491815061	0.255373897687934	0.182878943067362	0.343301134705459	0.236665816833522	0.313518952057717	0.213205608575416	0.200105012233925	0.403501672238847	0.210789662616666	0.209609587668164	0.228554238716088	0.185415505276715	0.209858776963101	0.181065204143815	0.231902211493924	0.15686518585603	0.312635155426976
FIT1_fungi_bio3_WT_BF_tech4	0.193827546376775	0.352733057638124	0	0.230188846785407	0.284484238719868	0.187364117208034	0.280396775715214	0.407396314831086	0.393931265420181	0.353552270869416	0.219926900541246	0.24391072331625	0.322114034424848	0.352206129959243	0.288801442012388	0.287586415475365	0.116265482945878	0.222806336052484	0.28674943571949	0.267752474418109	0.309819448734717	0.250581205053632	0.330731740880474	0.256855301171115	0.365677589544084	0.154382107674667	0.338494546636291	0.228326961107449	0.299812730264595	0.225572527198545	0.327284257374942	0.35928452263423	0.205530003637777	0.387450112447792	0.285954183509509	0.285469312062918	0.135563862230155	0.361565753232809	0.193590061032558	0.375195349765289	0.216020753351535	0.296745578271781	0.195354642213674	0.161559304959546	0.245716290545282	0.220963752792701	0.310561288097828	0.322993415104707	0.251976754768003	0.252969474676578	0.265200076793154	0.359342412890093	0.316420923065314	0.196476042235529	0.306401086048034	0.296494827888847	0.274892270489507	0.261670905793118	0.264573157003436	0.319267618832197	0.29245923287384	0.269702564052703	0.237474686348667	0.298748123031186	0.28562403836268	0.364129279071022	0.161208161409648	0.363355198717758	0.25696201378833	0.270821428701415	0.320147900138634	0.221575365532237	0.224159515316865	0.279891799317884	0.252814507181319	0.270172013308657	0.272595459197018	0.250862105915313	0.274504975592798	0.312295918233534	0.301798893917732	0.242737476799796	0.301068691637691	0.274888590883192	0.260899558409863	0.22025314443434	0.0583241433763793	0.264499738743446	0.168667794035859	0.277425060189764	0.166051438528601	0.151191115236309	0.23718344821945	0.194011476878731	0.173452975295503	0.23111651896927	0.210204510230828	0.253637729228707	0.299693726092173	0.228702049092233	0.33879827523399	0.186963449404869	0.1911611132045	0.232739803312678	0.244671778534438	0.0852188662803567	0.276387499867479	0.283244190830546	0.266111864467456	0.240195019617919	0.363914989776294	0.36397628981227	0.291328378378378	0.39163372999159	0.17468491051438	0.240972665104913	0.202760264549875	0.313548089358254	0.230614534722591	0.263664964569592	0.326170024321323	0.300002362455852	0.241982764002195	0.304212385839753	0.284396764074376	0.302419902798677	0.303717812124485	0.257594089497781	0.374395366918797	0.190933330813839	0.437534131085659	0.254591274841501	0.194978864297539	0.345372896171675	0.365537804412709	0.235517905863049	0.207290952255342	0.337090538357652	0.272343471106976	0.299214081565781	0.307900267458852	0.290316649776636	0.330332431577212	0.240457377055013	0.305403840900824	0.23715845532154	0.246301087103401	0.384221480509492	0.34441122877097	0.359186626158614	0.38073062076492	0.245725172042871	0.26722326672286
FIT1_fungi_bio2_cyp79b2b3_F_tech5	0.104116263897573	0.302830603877603	0.230188846785407	0	0.198196434323927	0.145657909135392	0.253109319045808	0.276295511976368	0.332967401839689	0.17203369585188	0.176618142914117	0.115464787665346	0.16073224058056	0.207156801627913	0.159642522792241	0.16995500877983	0.154674245818984	0.160717576949069	0.106034723022494	0.210173695536362	0.23294858083134	0.104299754299754	0.126943696097449	0.0807274345068964	0.236485673393567	0.239971817283728	0.163613741233185	0.0877703672248173	0.227016979303039	0.204581958117954	0.239400220397954	0.231358438200427	0.190285967532946	0.209277594970136	0.144224925556673	0.199879536951225	0.221681884712302	0.20142030312812	0.233731565784982	0.231273183994575	0.178071165343282	0.272400706429595	0.0594041785667485	0.0715951807681958	0.133447719886993	0.185632196303292	0.187907020856986	0.181146144569368	0.145204938379968	0.140063835809735	0.20911735604807	0.210612409803878	0.195638400612268	0.156410872534757	0.191184473063668	0.21538354293445	0.246571103700336	0.118603639496971	0.12117528062837	0.126698573568271	0.188055227503613	0.130359678832465	0.212684481885059	0.218059916969457	0.164953369371714	0.185696675765906	0.27800682365358	0.226396262541166	0.330311786852222	0.193747759315428	0.168230252082237	0.210176204221788	0.184073879555981	0.277135260845312	0.111300132895842	0.138809900859349	0.137668016516527	0.153891397283041	0.183383100517005	0.18664418667237	0.161012829915554	0.164710946770054	0.197620170180283	0.264290583892368	0.0867307994277339	0.123501295273256	0.183992171926319	0.387649380963137	0.14927472429296	0.236140352392309	0.0743461630910903	0.11430698309553	0.256745920798852	0.185865499535872	0.196972296965398	0.183903115737896	0.137494669265289	0.188460860643627	0.22233644041738	0.12549566463011	0.165917472473179	0.190118329479691	0.147262155881049	0.32990908069827	0.117132429174169	0.176964884113248	0.208901050401624	0.103046276588965	0.165928295186182	0.235371353827009	0.229779264328716	0.216659799772382	0.264504940535057	0.20920102881399	0.126370495630037	0.13666010946512	0.142230393368785	0.226283210715076	0.101677772038288	0.162316162758003	0.280606641067773	0.361938883877522	0.072668991861817	0.26507205585245	0.249567788995865	0.265240546749936	0.257234071563327	0.226901623816474	0.252057405879144	0.0997585864853725	0.290278663361796	0.137316833139266	0.137603624472842	0.260234629730249	0.233009584172643	0.143066711544934	0.178094103732332	0.215905248174796	0.295949106410591	0.170940312432377	0.26026425850531	0.258009710497633	0.206596197837847	0.257114342682365	0.190919367503716	0.210696028755062	0.0792785987753488	0.310752358193938	0.275346751742997	0.229817166483207	0.271168912360167	0.160628219543088	0.293502966161191
FIT1_fungi_bio2_WT_FO_tech2	0.150668120722972	0.181769743256345	0.284484238719868	0.198196434323927	0	0.179401923705859	0.234107806482255	0.214331849385651	0.242688250802461	0.166579950072264	0.162567537971411	0.148199852175653	0.176531387969784	0.183379781361545	0.146457152640289	0.155001508221229	0.207684632574051	0.106740757088889	0.214491272882077	0.150850190472199	0.18215435253963	0.137320976424699	0.191315649466962	0.201752582083103	0.195171954627466	0.183959181115978	0.160235738448677	0.171516850929813	0.199518257149822	0.246726721572567	0.126421054675186	0.189963379163117	0.230548435560418	0.213498500616043	0.224064883300674	0.159869574936378	0.227341907326032	0.190286998797637	0.35465089413613	0.197579727694393	0.173539175424872	0.288007319347685	0.160674905646415	0.215075364364455	0.148769916185126	0.172977084203414	0.139832748842377	0.169124082708395	0.173436874093866	0.149545289713729	0.180188850584663	0.182092199684723	0.134044447456045	0.297279169339559	0.188934395833505	0.115566452560385	0.267535101212084	0.188297668041743	0.186126943507425	0.179689524318993	0.168513988312915	0.181871473018744	0.25547306905728	0.0990167429821381	0.136783577123723	0.189093605957252	0.297222375947718	0.197370198738128	0.350591237347704	0.164480962178535	0.166769630862802	0.15848375470278	0.20399790966125	0.251825117462309	0.204429218083958	0.15221332144555	0.135065139850579	0.125974676445518	0.157053703966522	0.133958274049947	0.141413626166017	0.128254149684623	0.209791550701192	0.173809737809541	0.160797515157489	0.157875242649081	0.31138593039165	0.445065857025139	0.254738204066241	0.208036370763362	0.246766566988768	0.21912019957096	0.325776228592763	0.174850949223158	0.258239542631067	0.0999946823849912	0.11484010849079	0.247840030220294	0.126186186279716	0.168823653436913	0.177781852673452	0.204209236324601	0.136317396789853	0.375293725639719	0.219856123099751	0.249752525002403	0.195784627417713	0.166052981730012	0.112083653623241	0.214297930758341	0.244409015782006	0.193857989204173	0.215389193448339	0.215906038443762	0.152731799715583	0.158492748668544	0.141341391599839	0.148796400871859	0.218244651171667	0.175494259832802	0.249757479253403	0.425664170116152	0.156915650346589	0.163724585747386	0.27213660933418	0.306149019669127	0.294158334844702	0.255173002769593	0.170847106965637	0.168178537350822	0.176246087147421	0.130599120600061	0.103826478582459	0.285663244862092	0.253401937290713	0.188842660099802	0.203066264713382	0.202698103633911	0.327913440074599	0.171965132919712	0.286871176444699	0.224246540094776	0.15174765175035	0.326128780522982	0.182970170597989	0.156592743864144	0.177934518220354	0.215826396683353	0.178059727694966	0.157536918410021	0.204915611116623	0.154397491262624	0.289649125927884
FIT1_fungi_bio3_WT_BF_tech2	0.0866829348463385	0.247803377928446	0.187364117208034	0.145657909135392	0.179401923705859	0	0.21311537940963	0.271034494763721	0.300854271971802	0.207805659750695	0.126837368362572	0.155776445155748	0.177167838954822	0.216884636469326	0.169599463717111	0.163183478568377	0.107737213776985	0.116619754959939	0.145628703214905	0.0970663983990294	0.21140885409185	0.145985933050421	0.172727056835206	0.108619605560724	0.230400693122648	0.197785098090582	0.219201574061157	0.127489755605991	0.19103858867451	0.191327625291839	0.1685265804462	0.223974310586983	0.159160612516822	0.252452911606971	0.162952085757115	0.169500449286757	0.150598565852725	0.251398410312874	0.236932116957492	0.240008967903389	0.149597762312384	0.256135138109387	0.095955416721258	0.149225134405826	0.118991473530678	0.112303477271517	0.197561833655255	0.217944244467572	0.216879680446282	0.13187419649839	0.227333856083594	0.232310308837623	0.190205219153788	0.195869984693198	0.189360782779053	0.176658466724927	0.238554709046606	0.119948730841642	0.148964462374141	0.192216306745459	0.173923702527261	0.128587699908985	0.199696748561657	0.136732946644023	0.145340741462648	0.189707940766959	0.220954870283347	0.228063653686133	0.325139508806834	0.107840907320569	0.160351541491158	0.21667892581261	0.152108287251938	0.234602598177241	0.101729143410953	0.178801800749316	0.148556991546011	0.147040208345029	0.114491944323799	0.183678859397784	0.180789506083025	0.128115273213097	0.166175265847176	0.203219422436674	0.136897238253779	0.131142889601614	0.19517299923892	0.384412315127468	0.179461871760664	0.203181641857081	0.169692676464505	0.178526507027447	0.271735494036974	0.136149268289764	0.130526143725044	0.13082740440363	0.0832059355041475	0.24708771232146	0.186379998997088	0.146927486602816	0.22086114769864	0.148950611977279	0.0664964566679068	0.324622294207459	0.195733659368414	0.1285630199416	0.160716470342792	0.175944432675175	0.155845463232399	0.172355911810594	0.244265297562452	0.228688377401747	0.207350303217935	0.257306656141811	0.0664167882314871	0.159592270595784	0.0867137862219592	0.1970202945768	0.150884387837921	0.117510661650734	0.247735578654078	0.358320366514983	0.118977724438525	0.206050598482444	0.235077448234698	0.268863854519372	0.268627573429921	0.218807150780875	0.214777055011237	0.0802049654022813	0.304176761324833	0.127671216059469	0.080810682573036	0.250810634436159	0.310921378545109	0.169997761608009	0.187033328278188	0.218197745447711	0.287388594547786	0.179238510226295	0.250960945285436	0.21543795511909	0.181301902162373	0.277022225139781	0.184854619827269	0.19948731030933	0.137404153959517	0.247392847062008	0.298712335001775	0.197113042169668	0.270461276407371	0.142878488572665	0.2621649111542
FIT1_fungi_bio2_cyp79b2b3_BFO_tech5	0.18260025376422	0.227234533671643	0.280396775715214	0.253109319045808	0.234107806482255	0.21311537940963	0	0.292687910142741	0.110341193939297	0.326248940389936	0.122350627790403	0.284389602130817	0.346424876189008	0.169465202461497	0.108483373294922	0.227081735930072	0.164356038876736	0.128954375074522	0.308383782792148	0.179633527069657	0.350704232812641	0.271992499138669	0.255341052889967	0.254840168761964	0.146225791945171	0.214517547080588	0.183659625305852	0.223733228154814	0.197805235593101	0.376835034835707	0.285802698222134	0.168683118761286	0.103807115126545	0.187258784604106	0.292898840712942	0.0757095033793116	0.159450074308473	0.212814347561461	0.353549758755008	0.155523759002015	0.157382544754316	0.431938643024919	0.21889742837684	0.278839801935497	0.219241895882182	0.12061455803044	0.199011706215345	0.228847807278794	0.256681768317876	0.266053561530131	0.166472372909322	0.162834597748894	0.259665941585366	0.335665595519989	0.161753066813382	0.236350978183141	0.402685212236737	0.275096362434347	0.269459026593797	0.263206795533383	0.0724913625864865	0.282844867903931	0.395343861226961	0.226460036415137	0.265856007033809	0.323412349641024	0.228103691421964	0.142717713496188	0.247037132886579	0.235375729500168	0.270917590692418	0.294199983045048	0.092554749817301	0.285964066805269	0.247342933308499	0.148079702959582	0.187017552828111	0.155482853885856	0.265613734629181	0.168548603266385	0.204884105509063	0.17481294091006	0.354262233235302	0.0766242206712759	0.16170420283625	0.216776020797918	0.29065282980367	0.320243841862598	0.323841768005568	0.14962402465589	0.316742767752601	0.323744564919156	0.283749599706045	0.0924352833546626	0.237339216167178	0.198667224480038	0.169495878541765	0.404843216749295	0.147248313900685	0.306392506829651	0.256970564515888	0.15936880590011	0.159537946193374	0.253326112524455	0.354793463453684	0.289367688424441	0.128839276162681	0.298781216852576	0.246843652005451	0.0559999890834238	0.198334481582309	0.147664464003852	0.309603223211848	0.205108173154143	0.15162398335304	0.293947490424269	0.127708092307711	0.169892462608704	0.305351307787259	0.305361218867712	0.0745972779610715	0.286014236345362	0.192548765931323	0.328974213898828	0.4151965806171	0.447733628234356	0.427446035210308	0.412313378959831	0.32750630903436	0.176004909142172	0.236516742014857	0.24430586731619	0.179213034917397	0.430547302377434	0.252178207250013	0.327457212116416	0.341584646734881	0.112666925812628	0.467853693668599	0.169897745981728	0.429169008412584	0.0200740357388905	0.299643523145239	0.282422740781785	0.0733080657470291	0.291987733441243	0.231489929222388	0.2133515079193	0.264469760956789	0.30282857206442	0.173339183210851	0.119290361685403	0.419457301725688
FIT1_fungi_bio1_WT_F_tech3	0.272599979843942	0.186207253698997	0.407396314831086	0.276295511976368	0.214331849385651	0.271034494763721	0.292687910142741	0	0.291212959688868	0.150516698314781	0.310120202144542	0.226653566164977	0.162915250358557	0.306296289370688	0.264368840259901	0.175551346703063	0.332664521256498	0.22016446747436	0.213501663367454	0.210195405520479	0.165272604286987	0.224591008140517	0.192564796383305	0.248200601247676	0.288913489309461	0.328556053725091	0.218542474292595	0.272533580076648	0.197131864344673	0.23203256840125	0.137407189114837	0.297195766868274	0.292827512227323	0.285863429702465	0.261614470033943	0.245720981018357	0.374340538193451	0.160868094796902	0.451184895588202	0.278645082972223	0.261630561524681	0.189525536454023	0.276508218677378	0.302178323251053	0.240585034794645	0.310599893975816	0.232135436245219	0.155117844381775	0.237854035782885	0.208298071073528	0.297453368586276	0.29712103827348	0.164442440649441	0.398696755033567	0.265626350062573	0.176799300223217	0.200188827055736	0.221144453308043	0.21565389654814	0.266304263159605	0.253925758192902	0.2010624856397	0.218221899471635	0.157561180847504	0.192898365227866	0.141815628331673	0.444386940666677	0.291929112108916	0.465375387053104	0.168945553628645	0.143124972608321	0.235899265548929	0.271085949429093	0.284826061116519	0.241395982198539	0.199809499553434	0.205881257760207	0.195468145994537	0.172841145048238	0.2276110018873	0.174746386588034	0.204129374363169	0.180705429227942	0.280858277740809	0.236438036764152	0.211404782684895	0.411516882910365	0.4559859258424	0.302753481393466	0.298724340588335	0.330252213613346	0.307544644755108	0.444624135978298	0.266595642796955	0.380653826662242	0.199476271159034	0.238719278478683	0.234982005796363	0.229137319657	0.250093761881894	0.24278696899438	0.346696188570754	0.251714113958042	0.488778774370032	0.258039864804169	0.380938295901264	0.301920521158268	0.203201737603356	0.168625764686516	0.320301941491867	0.291202950469589	0.291123403977031	0.249435238359976	0.286611561722741	0.262046027825199	0.218981099841742	0.23356629720399	0.213314807734748	0.242454316184508	0.195330088436053	0.276003500270854	0.533105284274462	0.255915613751223	0.158182007392785	0.207921414191331	0.201160110061724	0.175250112341148	0.218619390851825	0.135981558753179	0.281044498637979	0.212667827060501	0.200104472299044	0.238926747867189	0.186690921414381	0.323211356398218	0.249566656853507	0.251824828735021	0.199299564957295	0.239750839017814	0.256623771966238	0.188056670553394	0.281129652197489	0.123982338031795	0.444940560636636	0.253030721831269	0.236118234435972	0.24124234653828	0.175918937737677	0.20556361879217	0.109899235965009	0.269172664735918	0.200728509553985	0.203936767540973
